comment,language,confidence,likes,author,published_at,sentiment,sentiment_confidence
私は死んだ 🖤✨🎐🎏,ja,70,0,@milmerdaqi,2025-10-17T02:16:45Z,positive,0.3718959391117096
サクア有無シミむむ有無敷くミカエケムシクエミキイアウカイサして。からするまでには田方ださかたかささかさかささしかあら,ja,365,0,@cristoferTiago39,2025-10-17T00:48:28Z,neutral,0.39015263319015503
に油脂むつ牡蠣とする。のしてください、として沼田西町惣定が吊が😮,ja,215,0,@cristoferTiago39,2025-10-17T00:48:04Z,neutral,0.46058446168899536
吠え組む気美風舞良はできないです、,ja,130,0,@cristoferTiago39,2025-10-17T00:47:29Z,negative,0.771557092666626
カフキスムシをしましたせむきせめ,ja,120,0,@cristoferTiago39,2025-10-17T00:47:17Z,neutral,0.36884063482284546
跳黑色粉紅色,ja,65,0,@snake_twins0,2025-10-15T22:17:28Z,negative,0.46551766991615295
全員美人とは何事❤,ja,85,3,@ayameko9648,2025-10-15T01:56:59Z,positive,0.8508577346801758
"10.18~19不是台北市唷~~是高雄市世運主場館啦!!!
快快修正吧!!!",ja,150,1,@cage369,2025-10-14T13:38:15Z,neutral,0.6520430445671082
酷剪辑,ja,50,1,@ТимурМорозов-е5е,2025-10-14T13:01:05Z,positive,0.4635556638240814
太好听了❤,ja,55,0,@Lyy-00-K6,2025-10-13T17:04:20Z,positive,0.837543249130249
イマイチビミョ〜な新曲😑,ja,90,1,@МасахироНогучи,2025-10-13T11:26:12Z,negative,0.9045543074607849
ずっと待ってました〜この曲も最高👍,ja,135,1,@michimichi1115,2025-10-13T04:05:27Z,positive,0.938616156578064
ヴィエじゃん,ja,70,0,@sauna-,2025-10-13T03:54:37Z,neutral,0.4687705636024475
とても悪い、気に入らなかった,ja,120,0,@GabrielEdits_123,2025-10-12T20:13:42Z,negative,0.9443452954292297
Babymonster 目の他ああああああああ歩rファヴぉアもヴぉ,ja,155,0,@pdgbraga5255,2025-10-12T19:16:49Z,neutral,0.44154608249664307
ヴィエみたいでクセになります,ja,120,0,@ああ-m7o7c,2025-10-12T11:39:22Z,negative,0.8022363781929016
當然是業、散兵和花子君啊❤,ja,95,2,@IrisCai-c6y,2025-10-12T06:21:30Z,positive,0.5725854635238647
為什麼要這麼誇張（我不懂）,ja,95,0,@ffkrrkkr,2025-10-11T10:47:15Z,negative,0.7917940020561218
こんなノータリンが政治家だなんて恐ろし過ぎる,ja,180,0,@maidalphard,2025-10-10T23:49:17Z,negative,0.7163401246070862
これ体育祭で流れた,ja,95,0,@勉強キャンセル界隈-1,2025-10-10T23:04:33Z,neutral,0.6852602362632751
文庫請問故事武器故事,ja,85,0,@azoz-geaming,2025-10-10T17:04:29Z,neutral,0.5775555968284607
罗宾😊😊,ja,45,0,@CristinafFeliz-v6g,2025-10-10T14:53:29Z,positive,0.4981110692024231
"你常常聽，而且老師也讓我們常聽我很愛聽99.9億人觀看讓們達到目標也就是達到1,000,000,000人吧加油😊🎉",ja,235,3,@alice0820324,2025-10-10T12:30:16Z,positive,0.7372788190841675
ブラックピンク,ja,70,2,@ただのインカムファン,2025-10-10T12:15:28Z,neutral,0.5304766297340393
本來很擔心Jisoo的英文，結果很讓人意外！！！🖤🩷,ja,120,2,@choyoyo128,2025-10-10T12:03:01Z,positive,0.6167237162590027
やあ、これは今までで最高の音楽だ,ja,135,0,@ShshshShhshs-b7f,2025-10-09T14:37:51Z,positive,0.9270287156105042
垃圾影片,ja,55,1,@109王仲宇,2025-10-08T00:12:14Z,negative,0.7629684805870056
有人和你一起去的是不是很好❤,ja,100,0,@ROZA-s1m,2025-10-07T16:12:03Z,positive,0.819219708442688
"訳分からん歌で草
KPOPの終焉ですねw
時代はnumber iですよ",ja,170,0,@シマウマ-g3v,2025-10-07T13:10:07Z,negative,0.9275069236755371
金智秀,ja,50,1,@李智楠-h1s,2025-10-06T15:13:40Z,neutral,0.4434669315814972
金智秀,ja,50,1,@李智楠-h1s,2025-10-06T15:13:34Z,neutral,0.4434669315814972
ピンクのが見つからない🫂✨️一生続くようにお願いしたよ❤I🌏✨️🫂,ja,190,1,@Abdibasid47Fuad,2025-10-05T16:08:54Z,positive,0.4515455961227417
全  𢿣 㐪 日嗨 䒘月𣸹,ja,65,0,@Ayesha-m1bh,2025-10-05T13:51:59Z,neutral,0.49487194418907166
今年のアジアで1番の曲だね、ダントツで,ja,145,0,@上田勝-q3q,2025-10-05T09:26:06Z,positive,0.8923954963684082
可愛すぎる❤,ja,65,3,@北浜さゆり,2025-10-04T09:26:36Z,positive,0.8482468128204346
不了啊吃看片i你看 风哦人 饿不饿人 🎀🎀😝😝🎀,ja,125,0,@Girl_768-k7w,2025-10-03T09:50:33Z,neutral,0.35932010412216187
使才有點頭表示上面的東西就這樣說只希望在日本自由行包車導遊及🎉❤🎉❤🎉❤🎉❤🎉❤,ja,185,0,@ДинараКим-ь1е,2025-10-02T17:14:54Z,neutral,0.4382297098636627
好有千禧年代落D果種feel🤟🏻,ja,85,1,@ZoeyLee-e9e,2025-10-02T13:45:58Z,positive,0.6551454067230225
こんにちは🐚🐚🐚,ja,60,0,@Tishafan99,2025-10-02T07:20:00Z,positive,0.5298322439193726
こんにちは、あなたは本当にクールですね🐚🐚🐚🐚,ja,145,0,@Tishafan99,2025-10-02T07:18:00Z,positive,0.9130706191062927
你还记得当你还是学生时你跳舞的螃蟹舞,ja,125,1,@ShairinceTolentino,2025-10-02T05:58:04Z,neutral,0.4725586473941803
この歌は美しい🌷🤍,ja,85,0,@OYUNKANALİİSTE,2025-09-30T12:12:55Z,positive,0.9175494909286499
リア突とか見てて何だこのぽやぽや仲良し集団って思ってたけど、これみたらなんも言えないかっこよすぎてギャップの暴力です,ja,405,0,@nrm1294,2025-09-30T01:33:55Z,negative,0.42609333992004395
テクノクイーン,ja,70,0,@ねこまんま-r6x,2025-09-29T23:26:58Z,neutral,0.8147969245910645
グリーンスクリーンだと思う,ja,110,1,@Rumi-v7m,2025-09-29T16:21:44Z,neutral,0.49387580156326294
"ヘッドバンド勢好きだぜー🇰🇷
リサ❤ロゼ❤ジス❤ジェニー❤俺の！みんなの!!宝物🏴‍☠️",ja,230,0,@けいいち-n9u,2025-09-28T18:06:31Z,positive,0.8350997567176819
なんか昔のビーマニにありそうな曲やな,ja,150,0,@user-lf2it8iz1v,2025-09-28T13:07:16Z,neutral,0.5180135369300842
ブラック・ピンク,ja,75,0,@CRAFTecArtJapan,2025-09-28T12:32:15Z,neutral,0.585256814956665
職場で流れてたけど聴き取れなくて特定するのに時間かかった。,ja,220,0,@ttdvf,2025-09-28T07:51:26Z,negative,0.6161670088768005
而且很漂亮,ja,60,0,@NovaliFalcon,2025-09-28T03:36:35Z,positive,0.7347525358200073
ラーメン降るかじゃなく、雨カード❤,ja,130,0,@jhxkz,2025-09-27T21:37:30Z,neutral,0.4069461524486542
剪辑是真的牛逼啊,ja,75,3,@Harlotte268,2025-09-27T05:21:36Z,positive,0.5808334350585938
彩英❤❤❤,ja,45,0,@聞吸5f,2025-09-26T12:32:16Z,positive,0.78229159116745
"追伸です。
その後、さらにｋｐｏｐビジュアルベスト１０！
と言う動画がありました。
ジスは９位でした！
そんなことで、私は、一喜一憂してて良いのか？
この動画は、blackpinkとしては、穴場ね！
前に、別の動画で英語でコメント書いたら、あっという間に、コメントの深海に沈み、不明に。
今回はラッキー！
５日たっても、コメントが残ってるなんて、素敵！
どうか、このコメントを、ジスが読んてくれますように！",ja,1049,0,@なんぼひろし,2025-09-26T03:03:05Z,positive,0.7644487619400024
这音乐真是专业。,ja,70,0,@lo_____losh,2025-09-24T16:16:16Z,positive,0.7608240246772766
中毒性やばい曲,ja,80,1,@えるふぃん-l8u2p,2025-09-24T04:18:25Z,positive,0.5884912610054016
今、病気、病院ばかりで風邪をひいても薬疹で薬飲めないし、また他の病気にもなり凄く辛くて泣いてたけどさっくーの守りたいその笑顔MV観て爆笑して頑張って病気治そうと思いました!!ありがとう❤,ja,610,2,@user-rq3ih9pd5y,2025-09-23T21:24:47Z,positive,0.47823095321655273
今、病気病気ばかりで風邪をひいても薬疹なので薬飲めないし、また病気になり凄く辛くて泣いてたけど、さっくーの守りたい　その笑顔このうたやMV観て病気治そう!頑張ろうと思いました!本当にありがとう❤,ja,630,0,@user-rq3ih9pd5y,2025-09-23T21:19:11Z,negative,0.41023457050323486
私はこのクリップがとても好きです,ja,140,2,@АлияСадирова-ж4л,2025-09-23T18:27:06Z,positive,0.8968207240104675
ブルピンしか勝たん！,ja,95,3,@ゆんちゃん-d4o,2025-09-23T10:50:42Z,negative,0.6482449173927307
大好きです。,ja,65,0,@KhalidUddin-rv2jz,2025-09-23T01:57:45Z,positive,0.8217401504516602
MVが斬新です,ja,65,1,@セサミン-i8z,2025-09-22T23:47:57Z,positive,0.8532445430755615
❤ブラックピンク大好き！,ja,90,2,@Pasteque_maelys035,2025-09-22T13:33:54Z,positive,0.862554132938385
"この曲もBLACKPINKらしくカッコいい😮
中毒性やばい😮",ja,155,5,@えるふぃん-l8u2p,2025-09-22T04:44:31Z,positive,0.9257538318634033
Ｊ∪爪ㄗ ㄗ工れＫ 乃ㄥ丹匚Ｋ😊,ja,80,0,@sidhhiPatel-s7t,2025-09-21T15:21:39Z,neutral,0.5151779651641846
ラジオで流れてきて、クソイライラする。,ja,140,0,@西田-w8q,2025-09-21T15:13:27Z,negative,0.9427182674407959
大好きです！,ja,65,0,@Bealeutum-89,2025-09-21T13:43:04Z,positive,0.8479163646697998
”，””^呢看個心,ja,55,2,@瑞涓陳-d1h,2025-09-21T12:20:57Z,neutral,0.41417860984802246
"ｋｐｏｐビジュアルベスト２０
という動画があった。
それにジスが入って無かった！
おかしい、と思う。
後、別の動画で、ジスの腰に贅肉がついたとか、歌が下手とか。
酷くない！
誹謗中傷はやめましょう。",ja,545,0,@なんぼひろし,2025-09-20T21:58:55Z,negative,0.9395937919616699
ミヨンはなぜあなたから去ったのですか？,ja,140,0,@janakollarova6958,2025-09-20T17:43:00Z,negative,0.6818384528160095
0:57　ここジオング,ja,70,0,@なさかまち,2025-09-20T03:11:25Z,neutral,0.8325501680374146
最高ですね。,ja,65,0,@user-ManTakahashi,2025-09-19T23:01:04Z,positive,0.8912040591239929
愛你❤,ja,45,0,@CarmenOrellana-f2y,2025-09-19T19:09:15Z,positive,0.7515695691108704
海鸥啦啊啊啊啊black品与吐是哦is迷失发v哦日他啊试试拉屎啊摸,ja,175,0,@PatryGarcia-w5y,2025-09-19T19:04:02Z,negative,0.36567577719688416
いやごめん やっぱパパのパクっとるわ笑,ja,150,0,@たゆ-v7m,2025-09-19T14:11:15Z,negative,0.629254937171936
ああ、Blackpinkが大好き。最高だよ,ja,100,5,@maquigodoy9891,2025-09-19T00:57:23Z,positive,0.9270914196968079
TWICEとBLACKPINKはどこで名案が別れたのだろうか？,ja,130,0,@kika_okubeshi,2025-09-18T16:15:06Z,neutral,0.7825297117233276
2025 9月18谁还在和我一起看mv❤,ja,85,2,@皮皮朱-i1s,2025-09-18T04:17:47Z,neutral,0.5920335650444031
如果冇嘅話一定好辛苦！如果佢係我❤❤❤❤❤😊,ja,115,1,@Jnan-o4u,2025-09-16T15:18:46Z,positive,0.688112735748291
0:44 河北麻友子いる？笑笑,ja,90,0,@itadakinka,2025-09-15T14:52:28Z,neutral,0.7436529994010925
我是 blackpink 的忠實粉絲❤🎉,ja,75,2,@Mika_ela930,2025-09-15T13:47:53Z,positive,0.7608798146247864
這禮拜拜Pink,ja,55,0,@EmmaCatos,2025-09-14T21:01:10Z,neutral,0.636328399181366
この時のリサのゴリラ風衣装はバリバリのブランド物だったらしい,ja,225,0,@ENGENENI-KIsunghoon,2025-09-14T11:20:12Z,neutral,0.7345656752586365
型到爆,ja,50,1,@andywong8199,2025-09-14T07:41:31Z,negative,0.5210075974464417
誰か歌詞貼って！,ja,80,0,@a3785,2025-09-14T01:17:49Z,neutral,0.4630475342273712
我希望我的话没有冒犯性。中国不应该干涉。委内瑞拉政府必须自由。,ja,185,0,@melvinteran6198,2025-09-13T22:00:59Z,negative,0.6538978815078735
自由委内瑞拉,ja,65,0,@melvinteran6198,2025-09-13T21:57:43Z,neutral,0.4682845175266266
如果你不能阅读超过日常生活中的内容,ja,120,0,@carolineelizabethbethancou1576,2025-09-13T20:21:45Z,neutral,0.5475239157676697
"1:37 ここなんか金髪の人とメロディーめっちゃすこ
癖になる",ja,190,1,@Asyu-q1s,2025-09-13T13:02:53Z,positive,0.7682873010635376
你要確定誒,ja,60,0,@欣欣_I3V81,2025-09-13T07:40:50Z,neutral,0.45613300800323486
サビのイントロが、インパクトがあって耳に残りますね。面白い曲です。🫰😚,ja,230,4,@戸井田雄新,2025-09-13T07:33:29Z,positive,0.9233430027961731
たはあなあなたなたなたに,ja,95,1,@Aboody_gemez,2025-09-12T15:04:46Z,neutral,0.38947656750679016
もう何回聞いたか分からんってくらいに中毒性半端ない💦,ja,190,0,@えてきち-b2e,2025-09-12T12:47:15Z,negative,0.5857141613960266
２億再生おめでとう👏,ja,80,3,@米山千賀子-h9g,2025-09-11T21:37:03Z,positive,0.9094785451889038
準備好喜歡它,ja,65,1,@PatienceJemimah-n7w,2025-09-11T15:02:19Z,positive,0.8167278170585632
"好的，整理后的参考答案如下：

C项

1. 被，加炎 → 厚毛被


2. 桃，加子 → 桃子甜


3. 兆，加木 → 桃花香



E项

1. 天敌：在自然界中，专门捕食某种动物的另一种动物。


2. 底细：事情的详细情况。",ja,430,2,@grapes-u9x,2025-09-11T13:17:15Z,neutral,0.5326528549194336
でぇhじぇえbしっそん,ja,90,0,@kは痔じゃ,2025-09-11T12:25:31Z,neutral,0.34329280257225037
職業婦女團體,ja,65,1,@ShalomJonah,2025-09-10T19:39:01Z,neutral,0.808866024017334
うめぇ,ja,50,0,@yaka-n1v,2025-09-10T16:06:08Z,negative,0.516568124294281
還有人在這裡嗎？🥹,ja,70,3,@刷刷鍋-z,2025-09-10T13:43:07Z,neutral,0.4941238462924957
BLACK PINKって日本でも有名なのすごいよね！,ja,130,3,@新井風花-d8x,2025-09-10T12:07:16Z,positive,0.8701027035713196
気持ち悪っ,ja,65,1,@相模原ぴすけ,2025-09-10T11:20:39Z,negative,0.9107498526573181
ハナヤする。やさぬき,ja,90,0,@ban_kaiii,2025-09-10T10:05:24Z,positive,0.4507431089878082
哇，她是世界上最棒的骗子。,ja,95,1,@JuancarlosMontiel-k1u,2025-09-08T15:27:09Z,positive,0.6067730784416199
"仕事で流れてて
ずっと探してた🫶",ja,130,5,@KentyoGameCH,2025-09-08T13:24:36Z,neutral,0.5350091457366943
この曲サイコー LiSAの声やばい🎉,ja,115,3,@山中歩-f6f,2025-09-08T13:06:50Z,positive,0.9328420162200928
これを10回見るので、次に進む前に150人の登録者をお願いします,ja,215,0,@Yeji-Y2i,2025-09-07T17:37:06Z,neutral,0.5022647976875305
わわ❤️ ぉゔぇ🥰　よう,ja,80,0,@nahedmaatouk4737,2025-09-07T14:39:27Z,positive,0.8176950216293335
惊人的,ja,50,0,@ТимурМорозов-е5е,2025-09-07T14:36:33Z,negative,0.38310205936431885
日本人見てる人いる？,ja,95,1,@みかんじゅーすmkn,2025-09-07T12:53:51Z,neutral,0.6619375944137573
衛生紙喔草茶愛要求較高🖤🩷,ja,90,0,@mezmeiser,2025-09-07T10:43:38Z,neutral,0.3837958872318268
ブラピハマりました,ja,85,1,@かじゅえんワナシ,2025-09-07T05:46:05Z,positive,0.5156079530715942
いい歌は今日も美しい 😊,ja,105,1,@RudyDionela-d6s,2025-09-06T23:50:37Z,positive,0.9224629998207092
Rose一開口就超頂的,ja,70,2,@YMWLOV,2025-09-06T16:39:59Z,positive,0.5331727862358093
こんにちは,ja,60,0,@yadiheljosecuevaspineda,2025-09-06T13:41:04Z,positive,0.46812352538108826
不辣仓库贫困 你有人 啊热啊,ja,105,0,@starlyxe,2025-09-06T11:52:35Z,negative,0.7341992259025574
なんでこんなかわいいの？,ja,90,1,@たこたこ-k3c,2025-09-06T05:33:07Z,positive,0.6533886790275574
我只是想聽音樂，我發現自己找到 跟。這 我喜歡它，但它是一首叛徒，這首歌很好，但很好😅,ja,245,2,@mari_roblox-e8g17,2025-09-06T01:37:48Z,positive,0.4369233250617981
格好❤,ja,45,0,@みっちー-v7w,2025-09-05T16:26:45Z,positive,0.7217246890068054
スピニッヂ・パワーの「ホットサマーレイン」？？,ja,135,0,@oo_ooz9,2025-09-05T16:24:04Z,neutral,0.8614615797996521
鬼リピ！だいすき❤️‍🔥,ja,80,2,@jellytom9940,2025-09-05T09:24:06Z,positive,0.9272962808609009
ウ゛ィ゛エ゛みたい,ja,80,0,@May-kv5tg,2025-09-05T02:53:36Z,positive,0.36281928420066833
"日本から来ました！
この曲大好きです！",ja,145,0,@エンダイヤ,2025-09-04T22:40:51Z,positive,0.9182305335998535
🥰❤💯祝所有讀到這篇文章的人好運🥰❤💯你是珍貴有價值💯❤美麗的人💯 ❤我非常尊敬佩服你❤鞠躬❤你有能力做你下定決心要做的一切❤一切都會好起來的 🥰❤💯祝你每天微笑😊❤💯祝你堅強也很勇敢  💯❤🥰❤為夢想努力❤無論你現在面臨什麼困難❤🥰💯你都能克服 💯❤事事順利❤財源廣進❤祝你健康平安❤💯一生平安❤多福多壽 ❤💯祝你的日子都會充滿快樂和愛❤ 🥰💯❤謝謝你❤感謝你❤漂亮大天使愛心💯💯💯❤感恩❤尊敬佩服❤鞠躬,ja,890,0,@誠慈,2025-09-04T13:08:11Z,positive,0.7538657784461975
個人的にこれまでの曲で一番好き🖤🩷,ja,125,1,@infp_t_t_t,2025-09-04T11:18:03Z,positive,0.8996965885162354
"日本人いないの😭？、
やっぱ何回聞いてもアキない中毒性高いわ最高すぎるわ",ja,245,6,@うぃー-i6u,2025-09-04T07:43:23Z,positive,0.718617856502533
"怎麼只有間奏才有FU.?整首歌到底在幹嘛??
這世態果然還是盲從阿~~",ja,175,0,@chingxiang79,2025-09-03T15:11:53Z,negative,0.8067274689674377
この曲は完璧だ😻💓🎀,ja,80,3,@Aboc4do,2025-09-03T14:33:46Z,positive,0.9230901002883911
不饿啊不同以❤❤,ja,65,2,@MehdiI-d8d,2025-09-03T14:28:28Z,positive,0.4449732005596161
途中で諦めない強い心を持ってるみんな本当にかっこいい✨ここからだよ！再スタート応援してるよ📣ファイティン、love you guys forever!!!,ja,350,1,@kingashinem,2025-09-03T14:19:39Z,positive,0.9350908994674683
真的太好聽了,ja,65,1,@liao5148,2025-09-03T02:03:40Z,positive,0.7768467664718628
太好聽了,ja,55,1,@liao5148,2025-09-03T02:03:01Z,positive,0.7512564659118652
很好聽,ja,50,1,@liao5148,2025-09-03T02:02:50Z,positive,0.7773497104644775
ブラックアイドピースぽい,ja,100,1,@ヨシ-k7m,2025-09-03T00:52:50Z,neutral,0.5183110237121582
非常にクリエイティブなブラックピンクは、正直なところ、これほど美しいものを見たことがありません,ja,305,1,@ElhamFadel-ij3tb,2025-09-02T19:54:26Z,positive,0.8697685599327087
2025年のポンチャックディスコ,ja,100,0,@dearrespectedgeneraloberst,2025-09-02T13:00:12Z,neutral,0.865239679813385
屌！😂,ja,40,0,@WillisMr-f6e,2025-09-02T09:02:26Z,neutral,0.4146011769771576
世界最高の曲,ja,70,1,@obamitsumm,2025-09-02T07:41:11Z,positive,0.9141712188720703
我把你当作我的我把你设为我的闹钟❤❤❤,ja,115,1,@KevinGregorio-q4t,2025-09-02T04:33:15Z,positive,0.4653911292552948
这种情况在我们看来😊,ja,80,1,@liannuskin3426,2025-09-01T21:32:30Z,positive,0.5540728569030762
我是你们的粉丝，我爱你们所有人。,ja,110,0,@DanielSanchez-l2w,2025-09-01T19:04:38Z,positive,0.7995471954345703
"Super idol 的笑容都没你的甜
八月正午的阳光都没你耀眼
热爱105度的你 滴滴清纯的蒸馏水",ja,220,0,@GrowAGardenUpd,2025-09-01T16:01:11Z,positive,0.35581380128860474
わあ、すごいですね,ja,80,0,@warongdekKhaira,2025-09-01T15:06:54Z,positive,0.8281705379486084
ブラックピンクこれからも応援するぞ。,ja,135,4,@山田隆-k9s,2025-08-31T23:41:13Z,positive,0.8479071259498596
せぁｍぁｒさｒきにｚこｋぐぜｌ,ja,90,2,@turkancemre,2025-08-31T16:55:12Z,neutral,0.37273627519607544
❤哈哈,ja,45,0,@yiyila,2025-08-31T15:25:01Z,positive,0.6354663968086243
ブラックピンク最高！,ja,85,1,@カラス-l5i,2025-08-31T12:36:27Z,positive,0.9153261184692383
カッケー,ja,55,1,@平野龍馬-w4u,2025-08-31T06:47:19Z,positive,0.5828217267990112
0:44 不敢相信这个MV是人能想出来的,ja,105,0,@Duote-1245,2025-08-31T02:16:14Z,negative,0.4202252924442291
哇，这是本季最好的歌曲🎉🎉,ja,90,0,@SabrinaAdouka,2025-08-30T23:55:46Z,positive,0.9194080233573914
かなはたさにこな、しはたさたなたにさ❤❤❤❤❤❤❤,ja,125,1,@ritamashash,2025-08-30T22:59:13Z,positive,0.7261995673179626
かなさかやに,ja,65,1,@ritamashash,2025-08-30T22:58:28Z,positive,0.4249316453933716
❤哦我嘅神好靚,ja,65,0,@williammello2967,2025-08-30T20:08:43Z,positive,0.760858952999115
奥喔你妈凹凹相关。❤,ja,75,0,@مەیلیو,2025-08-30T10:37:17Z,positive,0.5848788022994995
この歌🎤💃🎵☕好きですよ♥️,ja,90,2,@岩永陽奈,2025-08-30T08:50:43Z,positive,0.8939837217330933
リサちゃん神,ja,75,2,@Tsubaki_genius,2025-08-30T06:44:03Z,positive,0.8385882377624512
可愛い,ja,50,1,@s7n789,2025-08-30T06:30:29Z,positive,0.6477456092834473
ハートゥーセー！ティア！,ja,90,0,@犬犬-u7w,2025-08-30T06:20:01Z,positive,0.7044472694396973
すげぇな！,ja,55,1,@犬犬-u7w,2025-08-30T06:18:11Z,negative,0.4196070432662964
我來這邊只是想說 現在頂流就只會套公式做洗腦歌挺可憐的,ja,170,1,@ickn9600,2025-08-30T00:44:00Z,negative,0.7126662135124207
普通に曲が好きすぎる❤,ja,100,19,@イェジ推し,2025-08-29T23:50:13Z,positive,0.8977678418159485
なんかシンセが懐かしい感じもあるなー,ja,150,1,@メンテですメンテ,2025-08-29T13:38:50Z,positive,0.6154181957244873
りさかわいすぎる,ja,75,0,@わたせいサンチーム,2025-08-29T12:11:22Z,positive,0.7604897022247314
この曲好き,ja,65,1,@西田凛-v7v,2025-08-29T09:22:45Z,positive,0.8398934602737427
ばんげ　jump,ja,50,1,@berndschellschmidt8028,2025-08-29T09:12:50Z,neutral,0.4310421645641327
全員がカリスマ😅,ja,75,1,@しん-t2e9m,2025-08-28T16:55:14Z,negative,0.46882206201553345
この曲中毒性やばすぎる,ja,100,1,@SABASABASITENNZYANEEYO,2025-08-28T16:52:08Z,positive,0.6529005169868469
"やっぱりブラピは平気で一億再生超えてくるのね😱❗❗❗
スゲェわ",ja,190,2,@ytymna-0928,2025-08-28T16:32:21Z,positive,0.7888567447662354
这是世界上最好听的歌💕🌷 我真的很喜欢这首歌，没有比这首歌更让我喜欢的了。😍❤❤,ja,205,3,@A_s_y_h,2025-08-28T14:16:59Z,positive,0.8966010808944702
曲は素晴らしいです🙃,ja,90,0,@Jen.naye.q,2025-08-28T09:02:11Z,positive,0.9056768417358398
わあ、本当に素敵な曲ですね。わあ、楽しんでください。わあ。😍🥴👍🏻,ja,195,0,@AmadNader-i1l,2025-08-28T08:55:59Z,positive,0.9394902586936951
"誰の事？😂🔈🔈🔈
1.7億俺のおかげ？",ja,95,2,@古谷豪輝,2025-08-27T23:31:56Z,neutral,0.4671276807785034
01:38   4歳娘「アパツの子だァ！！！」,ja,90,0,@mnmt2389,2025-08-27T22:25:12Z,neutral,0.571191132068634
草食動物 0:56,ja,55,1,@grazynagorskaok8329,2025-08-27T12:14:42Z,neutral,0.5395981073379517
龍了解嚄哦哦喔哦及及可哦啦了兩家健康了解經濟家蚵月會議中文字學校俄中啊我要睡沒錢及喔❤,ja,245,0,@soulevee3556,2025-08-27T07:52:14Z,positive,0.44258588552474976
"これまでブラックピンクは、どうしてもジェニに目が行ってしまってたけど、今や覚醒したロゼにばかり目が行ってしまう。
一番好きなのはジスなんだけど…。",ja,460,0,@peppued5946,2025-08-27T02:09:32Z,positive,0.3757530748844147
她們的mv很好笑欸😂😂😂,ja,75,0,@陳姿陵-e2y,2025-08-26T13:59:31Z,positive,0.7225639224052429
カッコイイなぁ…,ja,75,1,@kai_note-p9k,2025-08-26T12:02:59Z,positive,0.8530253767967224
IVEに毎回驚かされてる、唯一無二の感じが好きすぎる,ja,175,0,@sholiz210,2025-08-26T09:43:32Z,positive,0.8812035918235779
吃東西看路,ja,60,1,@LolLol-x7f4l,2025-08-26T08:06:27Z,neutral,0.4949066936969757
吃藥看路,ja,55,0,@LolLol-x7f4l,2025-08-26T08:06:16Z,neutral,0.5421143770217896
生孩子看路,ja,60,0,@LolLol-x7f4l,2025-08-26T08:06:04Z,neutral,0.46306005120277405
神すぎる。,ja,60,1,@JOjo49714,2025-08-26T03:47:12Z,positive,0.7240687012672424
lil鉄火巻から来ました,ja,95,0,@asamadanemy,2025-08-25T22:28:17Z,neutral,0.7618088126182556
みんな大好きだよ,ja,85,0,@cilenefiliputti4710,2025-08-25T22:14:06Z,positive,0.8325927257537842
大發！,ja,45,0,@71qiyi,2025-08-25T16:38:29Z,positive,0.4328450560569763
这个MV准备得除了抽象真的没啥特色，除了开头和结尾，真希望YG下次能准备的惊艳一点吸引更多人来观看,ja,270,0,@嘴赵美延你的错,2025-08-25T09:48:52Z,positive,0.390497088432312
"好みすぎる🥺✨
ダンサーさん達凄すぎない？",ja,145,10,@うさぎなのよぉぉぉ,2025-08-25T03:35:11Z,positive,0.8982483744621277
はたはないですが𛁀ができました,ja,110,0,@ban_kaiii,2025-08-25T01:54:50Z,positive,0.5058540105819702
世界上最好的音樂，我最喜歡的音樂🤌🏾❤,ja,115,1,@le_CHiki,2025-08-24T20:45:22Z,positive,0.8736461400985718
ファヴぉ利m　部　おlづ,ja,85,0,@MsrYTB_pkxdくる,2025-08-24T18:38:39Z,neutral,0.7044597268104553
イ　lオvエ　ッヘ　ソオンg,ja,80,0,@Tay-i3y,2025-08-24T14:34:39Z,neutral,0.4196421205997467
赵露思来支持啦🎉🎉🎉,ja,70,0,@中国演员赵露思,2025-08-24T14:00:12Z,positive,0.7191712856292725
屌🔊屌🔊屌🔊,ja,60,1,@MrLau427,2025-08-24T13:28:42Z,neutral,0.5831270217895508
0:29那個人有病嗎 看到鬼是不是,ja,100,0,@小均-n6c,2025-08-24T13:04:15Z,negative,0.726621150970459
0:44 ウ゛ィ゛エ゛,ja,60,0,@あっぷる-u4c,2025-08-24T09:28:17Z,positive,0.38340795040130615
ローズとジンネとジスの衣装を着たリサ、とっても美しい🥰,ja,200,0,@MikeLynneBurgos,2025-08-24T03:21:05Z,positive,0.859307587146759
但是，这首歌 真的不好听……不算好听～,ja,120,1,@天夜叉-文哥heavenly6398,2025-08-24T02:17:11Z,negative,0.8476383686065674
初級シャル,ja,65,0,@Kikenheim,2025-08-23T21:26:27Z,neutral,0.42979317903518677
非常好❤,ja,50,0,@zeynəbismayılova-21,2025-08-23T20:38:09Z,positive,0.503237247467041
红啦  么撒路大三,ja,75,1,@ElizmaSoto,2025-08-23T19:43:27Z,positive,0.496601402759552
かっこいい曲ですね。気に入りました。,ja,140,0,@WagnerVaz-j4k,2025-08-23T16:28:02Z,positive,0.9419224858283997
0:48 八の字ヘドバンめちゃ綺麗,ja,115,0,@user-we7gy3wn1x,2025-08-23T14:32:32Z,positive,0.8540685772895813
藁屋根🫜🫜🫜🫜,ja,50,0,@acidkid3747,2025-08-23T03:49:20Z,neutral,0.48736491799354553
