comment,language,confidence,likes,author,published_at
Apakah ini waktunya ganti dari iPhone 12pro ke 17.  Semoga ada duitnya 😂😢,id,26,0,@fajarlucsy,2025-09-22T04:36:08Z
Samasung sama iphone apanya yg di unboxing? Isinya sama semua 😅,id,12,0,@cemangattv3352,2025-09-22T04:35:27Z
Bang maaf mau nanya kenapa akhir akhir ini kalau ad hp keluaran baru suka telat nge riview bang?,id,35,0,@amstdio.,2025-09-22T04:33:56Z
Saya update ios26(ip 13)maen game(codm) jadi patah” pdhl frame rate sudah disett di high quality😹 ada kah yg sama?,id,39,0,@somethinglikethiss_,2025-09-22T04:32:44Z
"saya ngikuti anda bang, tapi kenapa ada kata kata hijau miskin😢

inget bang semakin diatas semakin menunduklah,,,
ttp suport saya ma anda bang,
❤",id,30,0,@RiqiAmir-j4u,2025-09-22T04:32:31Z
21:59 kalo colab keren sih 😅,id,27,12,@XyzyX154,2025-09-22T04:31:04Z
Dari sekian ui semua HP saya tak bisa berpaling dari Blackberry..enak liatnya,id,21,1,@ketawakitaa,2025-09-22T04:30:34Z
"Channel yang paling kupercaya kalau mau liat review gadget dan produk teknologi. Semoga selalu jujur dalam review produk, karena kejujuran ini hal yang sangat membantu konsumen dalam membeli produk sesuai budget dan kebutuhan mereka.",id,62,18,@katatika,2025-09-22T04:28:44Z
Kok mnurut saya jelek ya varian warna yg 17 pro. Ada orange kyk pepaya.. 😢,id,22,0,@justfunaja8696,2025-09-22T04:28:39Z
"iPhone adalah jenis produk yang ga perlu diperhatiin bgt reviewnya sebenernya. Lu punya duit, beli, udah pake aja udah enak banget. Tapi hal baru apa yang dibawa itu emang menarik buat jadi bahasan kalo pengen selalu update soal smartphone. Cocok sih nonton gini sambil nemenin makan",id,129,272,@sheilaxlydia,2025-09-22T04:28:18Z
Sage kan pohon.. bisa diolah jadi makanan kek papeda.,id,18,0,@bigkahunaburger3416,2025-09-22T04:27:20Z
"bagusan tema iphone 4s dan 5s ada karakternya ini malah makin lama makin hilang karakter IOS nya Parah apalagi desain 17promax desain terburuk minim inovasi, harus ganti CEO ini",id,45,0,@babyshark0169,2025-09-22T04:26:59Z
Kok mirip POCO ya aduh modelnya lebih bagus yang sebelumnya,id,27,0,@pendekarrajawali1418,2025-09-22T04:26:11Z
Sumpah kalo awal oktober dijual resmi rugi bet rugi sih,id,18,0,@fabiandeva,2025-09-22T04:25:02Z
bang ada update di bisa scroll tt pake gestur wajahh,id,22,0,@danielpramudya8,2025-09-22T04:24:34Z
harus ada beberapa orang baru bisa auto rotasinya,id,26,0,@kdkvlnt,2025-09-22T04:24:09Z
hanya bisa rebahan sembari memikirkan 30jt sedangkn gaji umr di daerahku cumn 2jt🤣kpn bisa kebeli 🤣,id,22,3,@nchan.gaming22,2025-09-22T04:22:41Z
Zenfone 10 saya warna itu sdh lama skali bang 😂,id,13,0,@BajilHM,2025-09-22T04:22:10Z
"Biar udah nonton di channel lain, tapi yang paling ditunggu tetap review Bang David @Gadgetin hukumnya wajib menonton 😂",id,31,0,@nanasupriatna3829,2025-09-22T04:21:39Z
Saya user iphone. Buat tahun 2026 paling bener beli iphone 13 biasa.harga dan kualitas nya setara. Iphone rilisan baru itu overprice. Buang2 duit.,id,44,0,@mustsceth_inc2362,2025-09-22T04:21:25Z
otak atik letak kamera aja wkwkwk 😂 udah paling bener pure pure itu lah kamera terbaik di dunia,id,43,0,@djaselole2643,2025-09-22T04:20:08Z
gw liat di channel siapa gitu lupa gw..beliau jg make iphone 17 pro kalo ga salah dan baru 2 hari pemakaian warna ny itu udah luntur (yg warna orange),id,44,0,@thekeemz78731,2025-09-22T04:19:24Z
Gimik doang mah tu apel bilang aja insensor zoom dari 48mp secara sensor tele aja bagusan HP android,id,22,0,@kangbanned5805,2025-09-22T04:19:20Z
"dari ""apple"" 🍎   jadi ""pineapple"" 🍍",id,13,0,@chikaorlin,2025-09-22T04:18:20Z
menit ke 1 sampai 20 menitan muji2 wahnya teknologi sama bentuknya ip 17 pro menit 25 mlah salfok ngerosting sama poco wkwkkwkkw,id,12,0,@fajarggltenar3204,2025-09-22T04:10:35Z
"Dulu kata fanboy 60hz nya iPhone serasa 120hz nya Android,, Preettt
Ini baru 120Hz iPhone udah tobat",id,36,0,@jalanterang4600,2025-09-22T04:10:18Z
Kapan saya bisa kebeli ip17🥲,id,17,0,@apiturbel,2025-09-22T04:10:17Z
"Ip 17 polos kok mirip poco x7 pro,ijo juga,modelnya juga 😂",id,27,6,@NurMila-ys5mv,2025-09-22T04:09:38Z
Mana bg Samsung galaxy s25fe nya,id,13,0,@SuhufillUla,2025-09-22T04:09:16Z
"Inovasi yg masih ""gitu gitu aja"" sih, cuman muter-muter di inovasi yg bahkan di android pun sudah lebih dulu ada beberapa tahun ke belakang",id,48,0,@robbysamanta9373,2025-09-22T04:08:07Z
28:47 Mirip ekspresi karakter yang di game Repo 😂,id,13,0,@waisrahman5257,2025-09-22T04:07:56Z
"klo iphone 17 rilis, iphone 12 atau 13 turun harga ga ya ?? wkwkw , gw mah ga mampu IP 16 juga tp pengen coba",id,18,0,@suheroyale5746,2025-09-22T04:05:45Z
"Obrolan orang"" hari ini lebih kagum ke Vivo & Huawei...bye-bye Samsung&Apple.🫣🫣",id,13,0,@kunrishqee5021,2025-09-22T04:05:24Z
Fix kalah jauh ini samsung dan brand andro yg lain maenan nya udah Galaxy AI dll. Ini masih aja di pixel camera atau warna² gimmick,id,67,0,@hilmannawawi4746,2025-09-22T04:05:08Z
"Bro review Xiomi 17 bro, bandingin sama IP 17pro",id,12,0,@halosahabat-hs1el,2025-09-22T04:03:45Z
"25:04 omagatt poco 😂😂😂..
Kamera Ip17pro gk tau kenapa kameranya lebih kekuningan,
Enak ip16pro lebih adem, enak di liatnya",id,17,0,@fathihasim1290,2025-09-22T04:03:25Z
"Habis baca komen2.. Iseng nanya gemini.. Siapa yang lebih berpendidikan pengguna Apple atau pengguna Android di seluruh dunia.
Keheranan saya langsung terjawab 😂",id,30,0,@Spin_The_BlackCircle,2025-09-22T04:01:46Z
Pajak aja bisa di pake beli hp 😂😂😂😂,id,22,0,@adhicell1622,2025-09-22T03:59:55Z
paling bener emang beli yg base model atau langsung ke pro series sekalian 👍,id,26,2,@syulchanbakti9313,2025-09-22T03:59:03Z
"bang saran saya kalau menampilkan imei hpnya mending di sensor saja, takut nanti ada  yang menyalah gunakan hehe. terima kasih",id,30,0,@ichalflasher,2025-09-22T03:57:51Z
"Mau ganti ip tp upgrade nya bgtu, mau ganti samsung trauma greenscreen lg, mau ganti huawei gk kerjasama dgn google. Rumiit",id,36,0,@Penhillwatermelon,2025-09-22T03:57:32Z
"Iphone 👏👏👏❤❤❤ luar biasa sekali
Tidak rugi punya hp jaman sperti sekarang
Memang canggih dan cantik😍😎",id,26,4,@TuUpdate26,2025-09-22T03:54:11Z
"Bang review Realme 15 udah jual di Malaysia, Indonesia belum belum dijual kah?",id,13,1,@RusliTECNOPOVA65G,2025-09-22T03:53:09Z
"Cuma si David ini yg menunjukkan ekspresi kalau design dan warna 17pro (oren) terlihat kurang enak dipandang, kayak kesan mewah penyandang nama pro nya hilang. Sedangkan YouTuber lainnya tetap membenarkan kalau itu design dan warna yg bagus. Tapi ya sebagai reviewer harus jujur. Reviewer itu bukan fanboy",id,89,2485,@daniiskandar1571,2025-09-22T03:53:07Z
"Saya baca di luar sana si body yang pake rangka 1 rangka dengan bahan alumunium itu gampang lecet bang, daripada seri iPhone yang pake bahan titanium",id,39,0,@arifnurrachmansaleh8621,2025-09-22T03:52:51Z
Kenapa yang bagian kaca itu nggak dibikin warna metalic juga biar nyambung warnanya.. malah dibikin warna doff..,id,31,0,@muhammad_nurizal,2025-09-22T03:52:20Z
"Market apple di ip sekarang buat yg mau upgrade dr ip13/ip14 kebawah bukan dr ip15/ip16, karena minim inovasi dan fitur.",id,31,0,@aryaadimanggala,2025-09-22T03:52:18Z
Intinya orang yang beli hp 20 juta keatas tu orang yang duitnya udah berlebih 😂😂,id,27,0,@Agrianto-c9t,2025-09-22T03:51:13Z
Perasaan bang yang basic to 3.0 kalau air baru 2.0,id,13,1,@ddn_rmdhani,2025-09-22T03:48:49Z
Sepertinya beliau lumayan kecewa mengeluarkan 50juta dengan upgrade yang diberikan seri 17 😂😂,id,13,0,@avilos7903,2025-09-22T03:48:44Z
"Cuma bisa nonton doang, mau beli tapi kagak mampu 😢",id,27,0,@aryyunus5721,2025-09-22T03:48:17Z
brarti itu status nya bukan ibox bang? misal kode PA/A SA/A ?,id,18,0,@abdulmunim7317,2025-09-22T03:46:21Z
"Kelebihan apple apa  ya..!
Dan juga istimewa nya dimana..!",id,31,0,@moohbae5038,2025-09-22T03:46:07Z
Saya juga mau pesan di studio ponsel karna udah gak sabar😊,id,44,0,@bombojie,2025-09-22T03:45:41Z
Bang masih punya ip 13 nggak yang mau dijual?,id,22,0,@Danangarfn_,2025-09-22T03:45:22Z
Alhamdulillah bang setelah nonton review lu tentang IPhone 17 PRO akhirnya gw buletin tekad untuk beli Xiaomi A1 yg udah customrom Nusantara,id,13,0,@SaxaDisini,2025-09-22T03:45:04Z
"Barangkali ada yg minat sm 15pm saya, natural titanium 256gb ex blibli, bh 84% garansi abis bulan sept 2025 ini.. tp nunggu 17pm launching di indo 😂 alasan jual upgrade wkwkwk dm dm aja ya;)",id,43,1,@maheendra__,2025-09-22T03:44:35Z
Iphone udah sampe 17 gua masih stuck di oppo f11 2019 😂,id,13,0,@cocofharellZ,2025-09-22T03:41:58Z
"Apple kalo gini terus bisa senasib nih sama blackberry dan nokia. terlalu mengandalkan fan dan minim inovasi gebrakan, asli jadi pengen ganti samsung",id,58,0,@RajaKong,2025-09-22T03:41:47Z
"yang 17 air malah kaya google pixel coy, kebetulan hapeku pixel takut dikira itu iphone",id,18,0,@apanali489,2025-09-22T03:41:27Z
USB C nya masih 2.0 entah kapan 3.2 😂,id,13,1,@saiyanchan5645,2025-09-22T03:40:36Z
Kirain bakal unboxing di Singapore lagi 😅,id,13,0,@TakaBeifong,2025-09-22T03:40:18Z
"Model belakang yg pro benar² aneh, tidak indah sama sekali, tanpa case tapi seperti pakai case. Kalau saya si ogah keluar duit segitu mahal beli yg pro...",id,38,0,@FeriYanto-uj7yh,2025-09-22T03:38:31Z
"Harusnya reviewer gadget gini jujur. Coba lebih realistis jgn bias jaman dulu terus... 
Smartphone sekarang harga puluhan juta ga relevan, target cuma fansbase doang. Jujur lah.

Masih lebih untung beli smartphone 2-3jutaan trus ganti setiap 3tahun sekali ketimbang beli smartphone puluhan juta. Beli iphone belasan juta cuma 5 tahun udh panas, udh dag dig dug ga dpt update, udh dianggap iphone lawas, udh lemot, panas, 😂... Ngapain, satu satunya beli iphone tp lumayan dapet value nya ya tuker tambah setiap tahun buat upgrade ke iPhone seri baru.. lagi lagi cuma cari untung, apple ga peduli sama gadgetmu tp cuma uangmu... 😂

Gw sih mending beli smartphone 2-3juta udh bagus bagus ganti setiap 3tahun sekali 😂 daripada beli flagship, bodoh. Bukan masalah uang tp mau apa engga diperbudak sama industri kapitalis 😂 wkwkkwkw",id,88,1,@haries914,2025-09-22T03:37:59Z
"Pembeda dari david dan reviewer lain adalah sudut pandang nya yg netral, ketika reviewer lain berlomba nyefongin brand china dan samsung berlebihan, dan ga bakal puji iphone karna iphone ga akan endorse mereka.
jadi iphone itu cuma bahan pembanding dan ejekan mereka aja buat muji brand yg berpotensi endorse dan menjalin kerjasama ke chanel mereka😂. Sedangkan david ini kalo bagus dia bilang bagus contohny iphone walau dia tau apple ga akan ada endorse2 reviewer. Dan kalo jelek ya dia bilang jelek contoh ny brand lain macam samsung dll, walau mereka ladang duit kalo di puji2. Tapi david memilih jalan nya sendiri memberikan review objectif untuk kepentingan penonton nya, bukan semata-mata kepentingan diri nya sendiri.",id,251,14,@Yourbeell,2025-09-22T03:35:01Z
gapernah seboring ini nonton review hp. kayak upgradenya biasa aja bang,id,27,0,@caturhariyadi9080,2025-09-22T03:32:55Z
"Apple bener2 pinter cari cuan.. desain baru varian pro tapi warna bagian logo dibikin aneh,, pasti di seri selanjutnya dibuat lebih elegan satu warna.. jadi lebih laku di seri selanjutnya 😂😂😂

Edit: tandain komen gua, kita bertemu lagi di september tahun depan 🤝😂",id,43,121,@mappink,2025-09-22T03:30:21Z
"satu-satunya desain ip yang gw gak suka bgt ini iphone 17 mau yang polosan sama yang pro, speknya tetep kayak iphone biasanya, keren tapi desainnya itu loh aduhai",id,103,0,@faypulukadang,2025-09-22T03:29:35Z
24:37 kek lagi jualan aja😂,id,18,0,@muhyiddin__5638,2025-09-22T03:27:53Z
"Baru kali ini design iPhone Pro Series copy android plus warnanya mulai aneh² like Poco 😂 .
Dari titanium kembali ke stainless mah ini bukti nyata Apple mulai oleng sahamnya .",id,26,0,@recky0710,2025-09-22T03:26:46Z
bang req kalau di foto ekspresinya beda donk 😂😂 tp komen yg sungguhan plng jelas iphone 17 pro nya warm banget,id,26,0,@zuga8048,2025-09-22T03:26:41Z
"21:00 ""uh beda ya"" wkwk,
gpp bang bilang aja desainnya kureng, kita juga setuju kok 🤣",id,39,2,@EricShandy,2025-09-22T03:24:53Z
Bang bantuin retur di tokopedia dong bang😭😭 kenapa sulit sekali...,id,17,0,@elmuientb4212,2025-09-22T03:24:49Z
"11:26 bikin folder, kumpulin perjenias aplikasi ke dalam folder. Pasti hasil folder nya transparant. Tidak perlu mengubah tampilan layar jadi Clear. Dan Saya pakai iPhone 13 mini 128GB. Ketika mau upgrade harus delete delete in foto sama video yg seabrek supaya bisa update. Setelah update selesai, lancar jaya mulus no lemot lemot",id,70,50,@herufirmansyah17,2025-09-22T03:23:56Z
Videonya simpel tapi meaningful. Kadang justru kesederhanaan kayak gini yang bikin nagih 💡 🅐🅚🅐🅓🅢🅛🅞🅣,id,31,0,@EndaLesmana-q1u,2025-09-22T03:23:27Z
warna nya enak diliat tapi gatau soal perlecetan sepertinya gampang,id,18,0,@RampageDoang04,2025-09-22T03:23:14Z
"kadang kepikiran kenapa iphone base model dulu g ikut 120hz kyk yg pro kenapa masih dipertahanin 60hz, aslinya kalo apple mau biar yg base model dengan yg pro beda bisa dibuat 90hz yg base model kyk kompetitor nya yang lain, tapi ya namanya apple yak agak susah buat paham pemikiran mereka",id,79,1,@voneinzbern5772,2025-09-22T03:21:59Z
"Terus isyu yg katanya bikin rugi perusahaannya itu gmana ya, kyknya reviewnya positif aja?",id,22,0,@yomazaibatsu,2025-09-22T03:20:56Z
Iphone 17 base model sama iphone 16 model nya sama😂,id,17,0,@nurcilegon,2025-09-22T03:20:03Z
Iphone 17 Pro modelnya aduh ga tega mau bilangnya hehehe..... mending yang 17 Air Bang David,id,18,0,@kabarpemalangsport,2025-09-22T03:19:45Z
Bang donasikan buat aku i phone 13 nya pengen belum pernah nyoba... Cuma ada di hayalan sajah,id,40,1,@IDNETV,2025-09-22T03:19:45Z
Bang emg bner ip 17 udh ga ada yg 128gb ?? Lgsung ke 256 gb??,id,13,0,@milkhaabigael8200,2025-09-22T03:19:00Z
"Kameranya tidak lebih bagus dari seri sebelumnya untuk yg seri pro,modelnya juga aneh gatau kenapa.",id,39,0,@septyabayu136,2025-09-22T03:17:41Z
"Jejak sebelum trending.
klik like untuk melawan judol² gaplek itu 👇😂",id,13,0,@dduddurri,2025-09-22T03:17:22Z
"Hype gede, tapi hasilnya standar aja. iPhone 17 ini lebih mirip refresh daripada revolusi..",id,27,0,@seputardesaari,2025-09-22T03:17:13Z
"I PHONE minim desain kalah dengan android, bahkan fitur2 nya pun masih ada tertinggal.",id,22,0,@YakoKobus,2025-09-22T03:17:04Z
minat ke ip17 soalnya ada warna sage green 😭😭 sukaa bgt sm warnanya also it's my fav color,id,13,0,@lusiastee,2025-09-22T03:16:11Z
Malaysia hadir...dari iphone pertamanya 3g sampei ke 17 enggak bisa2 beli iphone soalnya..ongkosnya mahal..doang..ya ada yg second hand tapi banding...yg second..banding beli android..insyaAllah..kalo ada rejeki...mungkin..di 10 tahun kemudian..bisa beli...amin,id,57,0,@Ezamm87,2025-09-22T03:15:49Z
Uda paling bener Huawei Pura kalo soal hasil Tele,id,13,0,@khrabroyeserdtse6409,2025-09-22T03:15:27Z
"Harus tambah orang lagi kalau mau aktif landscape modenya, butuh 3-4 orang berjejer",id,22,0,@djaloeaziez,2025-09-22T03:13:24Z
"tertarik regular, buat hp diluar kerja, karena compact, tapi sepertinya nunggu harga turun dl dibawah 10jtan, waktunya nabung",id,18,0,@hendrik3944,2025-09-22T03:12:53Z
Di jual ga bang ip 17 nya,id,13,0,@antospeak6672,2025-09-22T03:12:46Z
Gak review yang iphone air juga? Bang david,id,27,0,@dyllonhp_1026,2025-09-22T03:10:22Z
Lebih menarik iphone 17 di banding 17 pro nya,id,13,0,@zaidanalam-co8zy,2025-09-22T03:09:22Z
"harusnya sama iphone 17 air bangggggg, kan yg membuat menarik itu😭🙏🏻 bagiku sih wkwk",id,30,0,@fanzen5473,2025-09-22T03:08:53Z
"Silahkan waktu dan tempat dipersilahkan yg dulu suka bilang 60hz nya iphone tuh beda 😂😂😂

Noh dikasih 120hz 😂😂😂",id,27,0,@Ar1ev,2025-09-22T03:08:33Z
iPhone 16 aja baru rilis di indo,id,13,0,@DIPIVIDIGame,2025-09-22T03:08:26Z
Seprtinya ada mahal di bayar nya heheh,id,22,0,@dhikpratama6444,2025-09-22T03:08:15Z
keren juga ni poco yang baru,id,27,0,@Yageewiraya,2025-09-22T03:08:01Z
Apanya yg upgrade bos... Apakah anda sudah gak terlalu recpect....,id,18,0,@dhikpratama6444,2025-09-22T03:07:48Z
Saya teringat hp nokia 2600 clasik sih... 🤔,id,13,0,@MuhSyaifudinZuhri,2025-09-22T03:06:05Z
"Design yg jelek di seri pro nya😢. Menurut saya pribadi harusnya ga perlu unah design dulu, toh design 16 pro juga masih bagus😅
Menurut saya pribadi ya",id,39,0,@slametnooraziz2875,2025-09-22T03:05:45Z
"Bang tolong iphone 17 dibandingin dengan poco x7pro atau poco f7, buat iseng-iseng doang",id,22,0,@ArifRahman-st3xo,2025-09-22T03:05:39Z
"iPhone 16 aja belum kebeli, yang 17 sudah keluar lagi.",id,36,0,@danielfirdaus,2025-09-22T03:05:11Z
"semenjak di tinggal steve job, terus di ganti sama timcook, ya iphone ga ada inovasinya, malahan cuman manfaatin loyalitas konsumen demi margin keuntungan yg lebih besar, yg awalnya think different, sekarang jadi think deviden, contoh nyatanya siri aja dia yg jadi pelovor asisten virtual pertama di perangkat mobile, eh sekarang malahan kehilangan arah, banyak bug dll nya semenjak di tinggalin steve job, kalah jauh di bandingin kompetitornya, rip apple",id,69,0,@ianandria6710,2025-09-22T03:05:00Z
"Baru kali ini tertarik sama Iphone setelah ngeliat upgrade yang oke, tapi sayang harganya tidak memungkinkan 🗿",id,44,0,@RaNs.46,2025-09-22T03:04:31Z
"iphone 17 udah keluar, saatnya aku beli iphone 6",id,18,0,@Ikaiapparel,2025-09-22T03:03:59Z
13:10 yaelah niru ONE UI 5.1 hahahaaa (aku coba di A51 juga bisa) hahahahaaa,id,31,0,@naufalaflahubaiddillah760,2025-09-22T03:03:51Z
"Kamera depan nya revolusioner sih!

Bisa lebar tapi lebih detail pas di zoom. Karna teknologi square lensa sih😅",id,49,0,@anarsk4004,2025-09-22T03:03:09Z
Aku udah beli di luar negri kena 4000,id,22,0,@randy04-r2s,2025-09-22T03:03:03Z
"Saya dan istri masih pakai iPhone 11, istri sudah 5 tahun lebih, saya 3 tahun sejauh ini gak ada masalah teknis 
Yang jadi masalah cuma memori penyimpanan saja 
Sejauh ini oke dan gak ada masalah..",id,107,0,@tigerian1994,2025-09-22T03:02:57Z
jaman dulu iPhone boleh berbangga.. sekarang keliatan udah ketinggalan sama Huawei,id,13,0,@rezarandy22,2025-09-22T03:02:15Z
Ni hape max harga seharusnya 7jutaan. 30 jt overpriced dan ga sepadan dengan fitur2 yg didapat.,id,13,0,@ArjunaBagaskara-w2w6p,2025-09-22T03:01:31Z
"Iphone sekarang jual brand bukan jual inovasi & teknologi. Berbeda dengan Oppo, Xiomi, dan Huawei mereka jual Teknologi & inovasi, upgrade fitur2 canggih dengan harga kelas menengah premium dan terjangkau contohnya xiomi poco f7 dengan fitur sangat sangat canggih tapi harga hanya 6 jutaan",id,43,0,@Purnawarman591,2025-09-22T03:01:18Z
Tambah 30menit lg jadi kek nonton film yang 1 jam,id,18,0,@rizalmna1,2025-09-22T03:00:08Z
"iPhone 17 Series - Akan segera Masuk Resmi ke Pasar Indonesia Pada Awal Bulan Oktober mendatang... 

Dimana Pada Pertengahan Bulan September ini iPhone 17 Series Sudah Bisa Pre-order Sekarang juga sebelum Launching perdana di pasar Indonesia Pada bulan depan nanti! 😱😱😱

Bagaimana Menurut kalian! Apakah Mau Tungguin beli iPhone 17 Series versi Resmi atau Sewa Hotel Terlebih dahulu? 🤔🤔🤔",id,78,1,@firmanaikatsu-kiwarriors5233,2025-09-22T02:58:59Z
"Kalo yang komen 30 juta mending beli ini,mending beli itu
Berarti Hp ini pemasaran nya bukan anda...!
Anda tinggal skip,atau cukup tonton dan simak video nya saja...!",id,81,0,@Uwais_A_Q_0511,2025-09-22T02:58:58Z
"Hp yg lagi di pengen adekku, sebagai tim android diri ini duduk manis aja sambil liat review😁",id,31,0,@fangf_99,2025-09-22T02:58:30Z
"Oke nunggu harga 7 jutaan kayak ip 13 skrng hehe, lumayan udah 120hz, mungkin bakal beli 4 tahun kedepan",id,18,0,@robbyfirly1709,2025-09-22T02:58:28Z
"Seperti biasa teknologi makin update, KITA sama kayak negra ini, gini"" aja 😂",id,39,0,@G.pamungkasz,2025-09-22T02:55:24Z
ini yg bener poco versi mevvah,id,13,0,@h634hehe,2025-09-22T02:55:07Z
kapan dijual resmi dan ready di Indonesia? soalnya saya pengen nyobain di Ibox/Digimap nanti 😎😎,id,25,0,@Sepugim,2025-09-22T02:54:04Z
Pantesan android pun juga agak anget pas di bikin tranparan gitu,id,17,0,@rofiqra8811,2025-09-22T02:53:59Z
Yang 17 basic kaya sprigatito di pokemon. Mirip banget,id,22,0,@adnanaryhatman,2025-09-22T02:51:19Z
"Katanya bahasa indonesia sudah resmi masuk kedalam UNESCO,tapi kenapa gk ada di kotak iPhone bg,malah yg ada bahasa malaysia,",id,44,0,@lambeturoh,2025-09-22T02:50:51Z
Sy nunggu harga iphonenya agak turunan dikit lah.. nunggu base model jadi 15 juta apa 14 juta dah.. 😂😂,id,13,0,@Lugnio,2025-09-22T02:50:48Z
Ada yng udah beli terus nonton ini gak ya😅,id,36,0,@bayurandy146,2025-09-22T02:50:34Z
coba foto pake mode manual & format raw bang biar tau kemampuan asli sensor nya,id,27,0,@NaufalIvanBL,2025-09-22T02:50:24Z
Warna lempengan kaca di belakang nya kaya stiker buat kasih nama dan kelas anak sekolah yg lagi ulangan umum,id,40,0,@Elektronik_Oki_jaya_game,2025-09-22T02:50:07Z
Denger denger harga saham Apple malah turun setelah launching iPhone 17 ini.... apakah ini pertanda???!!,id,18,0,@Kang_bakso_Wijaya,2025-09-22T02:49:53Z
"Di produksi china😂,rugi dong harganya ttp mahal",id,13,0,@ekoseptio197,2025-09-22T02:49:45Z
"Kualitas audionya jelek, kadang suaranya keras banget, kadang suaranya ga kedengeran, volume di + malah kekerasan, di - gada yg kedengeran.",id,17,0,@rendiherdiyanto8958,2025-09-22T02:49:30Z
Ini dia yang udah ditunggu dari kemaren2 😂,id,31,0,@nahumam,2025-09-22T02:49:28Z
Warna baru ip 17 pro model mirip atau sama dengan warna album baru mbk Taylor Swift the life of showgirl,id,17,1,@ibalofficial2093,2025-09-22T02:47:27Z
"itu pas test camera kok hasil ipone 17 kok jauh lebih kuning ya drpda yang 16. effek lampu, layar  apa gimana?",id,44,0,@umin24,2025-09-22T02:46:20Z
lagi-lagi yang varian biasa layarnya pelit banget wkwkwk,id,44,0,@BrowniesSoftcake,2025-09-22T02:45:41Z
"Inovasi gitu"" aja
Selalu bagus buat investor 
Value nihil buat user
Siri gak mau dikembangin",id,54,0,@nanta7779,2025-09-22T02:44:35Z
Kak katanya dulu IP 17 Series PRO bukanhya bisa dipakai ngecharge ke hp lain tinggal di taruh di atasnya? Apakah kabar kmren tidak benar ya?,id,30,0,@phiidhee,2025-09-22T02:42:47Z
Di tunggu tunggu Dari David yg iPhone 17 hahahaha baru muncul kayak nya blum sah deh kalo aku harus liat canel David,id,53,11,@faridaalqadry3267,2025-09-22T02:41:55Z
"gw mantan user iphone yg skrg make android. gw ngerasa inovasi iphone skrg ga se WOW jaman steve. di zaman AI skrg gw rasa AI di produk""apple masih kalah jauh dengan flaghsip android. mungkin apple skrg udah ga think different tapi think divident",id,30,0,@Agelfunboywormhead,2025-09-22T02:40:35Z
Tim yang tetap stay di 16Pro🙌🏻,id,13,0,@dhiat99channel73,2025-09-22T02:38:59Z
Tim yang beli doank tanpa lihat vidio ini... cuma ikut komen sini kumpul😂,id,18,1,@solikintel,2025-09-22T02:38:59Z
Kok video nya agak ngelg² bang ngga singkron antara suara sama gambarnya,id,26,0,@triadykusworo8002,2025-09-22T02:38:52Z
iPhone 17 yang paling bagus sih menurut ku,id,27,3,@pashaChanel56,2025-09-22T02:38:02Z
"😂😂😂😂 kok design nya ngga banget yaa, menurutku..  😳😬 - spt ada tempelan dompet2 aksesories gitu belakangnya.. 😁",id,36,0,@stephieks2,2025-09-22T02:37:45Z
gede banget pajak indo yang umrnya cuman 5 juta ini wkwkw,id,27,0,@m.nugraha8622,2025-09-22T02:36:57Z
"Saya jelas bukan target marketnya. Saya gak masuk circle hp di atas 3 juta. Liat harga iPhone ini di tokped 30 juta lebih, terasa kok bisa ya hp segitu mahal?
Atau mungkin harga segitu masih Lom seberapa? Ada yg lebih tinggi LG kah?",id,70,0,@famax1706,2025-09-22T02:36:52Z
iPhone air juga 2.0 USB c nya bang..  salah info nih bang David,id,18,0,@nopisaputra5240,2025-09-22T02:36:17Z
Ga lgsg bandingin ma Xiaomi 17 pro dgn iphone 17 pro nih ko... Design sama tp kok liatnya lbh level up design Xiaomi,id,13,0,@cakkoi779,2025-09-22T02:35:58Z
Yang ip 16 nya warisin  ke saya ajah bang😂,id,26,0,@MARS.2109,2025-09-22T02:35:29Z
"Ga apa2 jujur aja, foto yg 16 pro lebih bagus dari 17 pro. Paling nanti jadi kurang laku dipasaran....😅",id,31,0,@ichsanichsan9987,2025-09-22T02:34:28Z
"30:29 bahkan kamera nya lebih bagus yg 16 pro, 17 lebih kek smoth kyk vivo/oppo😭",id,18,23,@1Erlangga,2025-09-22T02:33:18Z
"Bang kalo Zoom sedeket itu (yang di meja) bukan pake lensa telephoto. Itu pake main camera yang di crop, soalnya lensa telephoto iPhone aktif jarak objek diatas 90 cm.",id,53,12,@heykhrisna,2025-09-22T02:33:17Z
"Seri 17 apple blunder, bakdoornya jadi aluminiun dan frame nya juga jadi rawan lecet, Banyak kasus di luar negeri. Udah bener bener pakek titaniun malah downgrade. Tapi layarnya makin kuat sih pas di tes jerry. Jadi yang terbaik masih seri 16. Hindari seri 17 kalau gak mau iphone gampang lecet.",id,128,225,@axdhaairlangga2571,2025-09-22T02:33:12Z
"GAK ADA CHARGERNYA, GAK ADA CHARGERNYA, DAN GAK ADA CHARGERNYA...",id,63,0,@atasangin,2025-09-22T02:33:07Z
"25:39 bukan masalah gak suka 
Suka suka aja
Cuma gak ada duitnya aja 😆😆",id,72,1,@mhmdfajar1732,2025-09-22T02:32:59Z
Bang mint saran hp samsung 5jutaan buat harian aja,id,18,0,@MyName-wo4fr,2025-09-22T02:32:11Z
Auto landscape untuk video saja. Fyi,id,12,0,@ilhamtaufik7809,2025-09-22T02:30:44Z
