comment,language,confidence,likes,author,published_at
Джису тут влилась по крупному,ru,175,2,@denis2781m,2025-08-02T07:31:38Z
Я уже наверно 200раз слушаю😂,ru,154,0,@denis2781m,2025-08-02T07:30:11Z
Ооооооочень двигаться классно🎉😂,ru,180,0,@denis2781m,2025-08-02T07:29:24Z
Легкая и прикольная головой мохаю,ru,199,0,@denis2781m,2025-08-02T07:28:07Z
Она больше нравиться чем venom,ru,159,0,@denis2781m,2025-08-02T07:27:17Z
Мне нравиться ❤,ru,104,0,@ДианаБиктимирова-в5щ,2025-08-02T06:41:26Z
Мне одному данная песня напоминает трек немецкого ди джея да хул с ловпарада?,ru,412,0,@Таляныч,2025-08-02T01:24:23Z
Какой бред🤢,ru,85,0,@KowmacTuka,2025-08-01T20:16:25Z
Что за психоделика😂,ru,124,0,@aleksandramiss9762,2025-08-01T17:14:40Z
Блакпынк,ru,75,0,@gaelstevenkoomvondo417,2025-08-01T15:19:24Z
01 Августа 2025 Год . Ногти 😁👩🚭💅 2209 !! . Оранжевая ручка заколка . Настя 😁👩 !! . и Калуст 😁👦 !! .,ru,314,0,@КалустХрхрян,2025-08-01T15:18:40Z
Кто русский?,ru,90,1,@HEKTO_USU,2025-08-01T12:51:17Z
Самая лучшая песня🎉❤,ru,129,0,@MeruertKazbek,2025-08-01T09:58:43Z
"Суппер, настроение поднимающие, удачи вам, привет из Ташкента❤❤❤❤",ru,320,0,@lara8831r,2025-08-01T07:31:08Z
"песня классная, клип нет, странный какой-то.",ru,239,1,@sixmeneer,2025-08-01T06:24:12Z
"Честно говоря мне не нравится. Массовка выглядит как зомби или секта.
Песня сама не плохая",ru,485,0,@FatimaEllada,2025-08-01T05:35:22Z
"Я девчат данных не слушаю, но чиорт какой же четки биточек)",ru,312,0,@tobilastabub1838,2025-08-01T00:43:24Z
"Я не ваш фанат, но в этот раз очень приятно впечатлили",ru,300,1,@rustamnasretdinov7272,2025-07-31T23:19:40Z
Какого хрена у них уже 98млн подписчиков?люди сошли с ума...этот мир катиться в ад))))😂😂😂😂😂😂😂😂😂😂😂,ru,409,0,@dmitriykruglik790,2025-07-31T21:46:55Z
кто слушает в 2030??,ru,99,0,@sugochka,2025-07-31T18:12:38Z
Тут кто то разговаривает по русский 😢,ru,200,1,@Jurayev-y5l,2025-07-31T16:37:23Z
а почему у них так снизился актив? всего 115 млн просмотров за 2 недели :((,ru,344,0,@llalipopp,2025-07-31T14:15:28Z
Все кроме вокала просто топ .Jump,ru,174,0,@vladislavdemidenko4932,2025-07-31T13:19:50Z
"Очень круто, ты мне очень нравишься, моя дорогая Лиза.",ru,301,0,@kim_Reychil,2025-07-31T12:12:16Z
Страшно думать што в нутри💅 круто крутоо,ru,229,0,@КаролінаВасалантьєва,2025-07-31T12:00:55Z
Озбекдар борми😅,ru,105,1,@XasanboyKomilov-f4o,2025-07-31T09:08:51Z
Почему их каждая песня такая ❤❤❤❤❤❤❤❤❤❤❤❤❤❤ восхитительная  и хочеться его слышать снова и снова,ru,436,0,@Нурзат-щ4т,2025-07-31T03:52:49Z
НЕВЕРОЯТНАЯ ПЕСНЯ И ВИЗУАЛ И ХОРЯГА И МОИ КОРОЛЕВЫ И ВООБЩЕ ОТВАЛ ЖОПЫ,ru,385,1,@mertyoi5461,2025-07-30T20:44:02Z
"Значит смайлик бьющийся головой о стену нельзя, а сотни человек можно?!",ru,365,1,@noobitonobombito9174,2025-07-30T19:18:42Z
зашибися,ru,75,0,@КонстантинБолтаев,2025-07-30T19:07:10Z
О сайлент хилл,ru,100,2,@BloomLite-m5l,2025-07-30T16:23:02Z
Очень крутая песня 🎧 спасибо большое😊👏🏻🫠,ru,213,1,@user-rc4tk9fo1b,2025-07-30T15:34:25Z
"Лиса❤красотка, и все девушки Блэкпинк красавицы",ru,268,1,@ЦырегмаДашиева-г7п,2025-07-30T14:10:05Z
"Всё думал где я слышал этот звук. Потом вспомнил, что смотрел видео от ии про Гарри Потер, где они флексили под этот звук",ru,622,1,@chaez1423,2025-07-30T13:56:20Z
Самый красивый красавица 🎉🎉🎉🎉🎉😂❤,ru,155,0,@УланАрыкбаев-ъ7о,2025-07-30T13:02:30Z
"Перезалейте пж , уровень громкости низкий 😢",ru,225,0,@lexakotofey,2025-07-30T08:54:01Z
"Какое-то издевательство над фанатами, показаны как придурки зомби",ru,354,0,@shanticaliente8192,2025-07-30T06:14:20Z
"Раньше было лучше, отстой полный стал",ru,215,0,@njk7542,2025-07-30T02:07:50Z
Пойдет,ru,65,0,@DjonyFarm,2025-07-30T01:50:45Z
эта хуйня на 63 пункта выше чем параноид блек саббатов)))))))))),ru,289,1,@menshechemtri333,2025-07-30T00:46:05Z
Припев 🔥,ru,65,0,@SKUFHUNTER,2025-07-29T21:54:27Z
Блекепинки,ru,85,0,@DANNYEL.DANDELION,2025-07-29T21:54:16Z
молодцы девочки!,ru,110,0,@leshadoma,2025-07-29T20:45:53Z
Просто разрыв!!!💪🏻🔥🔥🔥,ru,100,0,@lexakotofey,2025-07-29T19:48:37Z
"А где джису ,ее почти не видно а этом каком-то свечясимся розовой фигнёй она же была готова ,но песня отпад ❤",ru,541,0,@МаржанаЕрмекова,2025-07-29T18:27:35Z
"Смешение стилей в одном треке, плюс вирусный дроп...клева",ru,304,0,@aleksandrywenko5666,2025-07-29T18:20:35Z
охуенна получилось трек,ru,150,0,@Farangiz-x5h,2025-07-29T17:12:07Z
"Это просто прекрасно, обожаю Black Pink 💞💞💞💞💞",ru,174,1,@VGW-d1b,2025-07-29T14:22:13Z
👎 посредственность.,ru,115,1,@archon-wizard8735,2025-07-29T11:52:50Z
урааа песня огонь,ru,124,2,@ЕрсултанСапар-н7к,2025-07-29T11:29:58Z
Су васил левски гр ардино 2025,ru,150,0,@Божана-ф3н,2025-07-29T10:07:36Z
я тебе говорю что ты мне нравишься и ты мне,ru,258,1,@lauralopez805,2025-07-29T07:30:34Z
"Надеюсь выйдет ремикс, без этих вертихвост, хорошая техно",ru,310,1,@ВахджоСаркисян,2025-07-29T05:50:13Z
И всё?,ru,63,1,@ansarsurovsev5341,2025-07-29T05:47:08Z
Наконец-то я дождалась этого трека❤❤❤❤,ru,199,1,@whoareyou-di4pi,2025-07-28T18:20:39Z
Просто зомби,ru,95,0,@XadichaxonAbdullayeva-j2b,2025-07-28T15:21:26Z
ЭТО ИДЕАЛЬНО❤❤❤!,ru,99,1,@никаАросмива,2025-07-28T14:50:48Z
Люди сводят с ума,ru,115,0,@МаксАманжолов-ю2щ,2025-07-28T12:54:26Z
Ну и херь,ru,74,2,@kilvi-i,2025-07-28T11:08:56Z
Как же долго мы этого ждали 😭💘,ru,164,0,@Kamilixx7,2025-07-28T10:37:48Z
что я сегодня курил?,ru,133,0,@obuchenie505,2025-07-28T10:24:21Z
Офигеть 😻😻😻👏👏👏👏👏👏👏,ru,70,2,@dragon_luna_lol,2025-07-28T08:03:22Z
За бараг юу ч ярхав дээ үнэхээр гайхамшигтай😢❤❤❤❤😊😊😊😊🎉🎉🎉🎉 дэмждэг шүү,ru,280,0,@KhongorzulZorigoo,2025-07-28T04:34:11Z
Ариачдээ ингэж боллхгүй энэ 3нь ч гэсэн үхэхдээ тамруу очвол таарна бүр хэлх ч үг олдохгүй байна шдээ,ru,485,0,@darhitsetsegdemberel3369,2025-07-28T03:18:39Z
Почему так мало комментариев? Давайте доведём их до миллиона.,ru,324,2,@İstebenimdunyam123,2025-07-27T23:00:56Z
Хочу лайк от  этих стран : 🇹🇯🇺🇿🇺🇲🇷🇺🇰🇿🇰🇬🇰🇷🇦🇿🇺🇦🇨🇳,ru,145,2,@ОзодБозоров-ш9э,2025-07-27T22:08:50Z
Я русская,ru,79,1,@СофияКовальчук-ц8п,2025-07-27T20:50:33Z
Кал полный,ru,85,0,@Hell_Bee,2025-07-27T19:54:19Z
"Ребята  пожалуйста  пересмотривайте клип пожалуйста  ,  мы должны  заполучить  1 место мы должны  обогнать  песню  Hot Souce  плиз блинки давайте я сижу тут с двух телефонов  по 30 раз пересматриваю",ru,864,2,@ОноАна-с4д,2025-07-27T19:47:55Z
Это шик,ru,74,0,@ЛидаНовикова-н6ч,2025-07-27T19:15:18Z
"За 2 недели овер100 лямов просмотров - вот это мегавирус, поздравляю 😁‼‼‼",ru,334,0,@Roocky1984,2025-07-27T19:07:42Z
они будто ии..,ru,90,0,@player222-loves,2025-07-27T18:59:55Z
почему джису не дали спеть где они все на 0:55 секунде😢,ru,282,1,@radypie,2025-07-27T17:24:17Z
"Смешные чувства от клипа, раньше был другой вайб 😮",ru,265,1,@user-j08,2025-07-27T16:07:18Z
Какие красивые девушки. Очаровательная песня. Хороший клип. Всё просто идеально❤,ru,423,0,@АлексейПятаев-ш3ф,2025-07-27T13:52:32Z
"Задигает 
 Gerz  вы самые лучшие я вас обожаю твои песни просто огонь🔥
Я вас обалдеть ❤❤",ru,412,0,@OsiyoAkramova,2025-07-27T13:25:19Z
Ребят  давайте  догоним песню  hot souce  пожалуйста  please 🙏 ♥️,ru,225,0,@ОноАна-с4д,2025-07-27T11:22:55Z
"О, шикарный клип
❤❤❤
👏👏👏",ru,105,0,@ErgoIsenTale,2025-07-27T09:37:05Z
Сигма бой 100000,ru,80,0,@Mire_Mirae-M,2025-07-27T08:55:35Z
Сигма бой 2,ru,80,0,@Mire_Mirae-M,2025-07-27T08:54:51Z
Сигмаааа бой 1😅,ru,95,0,@Mire_Mirae-M,2025-07-27T08:54:47Z
ЭТО ПРЕКРАСНО🛐🛐🛐🛐❤️❤️,ru,104,1,@Dadh-t2s,2025-07-27T08:18:12Z
Очень клёво😊😊,ru,94,2,@Ayzere-e8c,2025-07-27T08:12:33Z
Күшті😍😍😍,ru,45,0,@AkerkeDaden,2025-07-27T05:53:52Z
Jisoo яагаад та нар аз үзээд байгаан бээ минийй бас ийг хөгжилтэй шдээ бас яагаад жисүүг бага мөр авж байгаан,ru,510,0,@DarhanId-fn2yp,2025-07-27T05:45:20Z
378 ЭТО ЛУЧШТЙ ИХ КЛИП!!!\,ru,124,0,@milovanovserhio1544,2025-07-27T01:08:04Z
БЕЗ КОМЕНТАРИЕВ(,ru,110,0,@milovanovserhio1544,2025-07-27T00:55:30Z
"132 РАЗ И БАЯНЬКИ 
?!
+-",ru,99,0,@milovanovserhio1544,2025-07-27T00:02:31Z
Самый ржачный клип Блэк Пинк который я только видела😂,ru,294,0,@Anastasia_Podobrey,2025-07-26T21:27:53Z
Прыгай,ru,65,0,@loj6996,2025-07-26T20:04:38Z
Blackpink в вашем районе,ru,104,0,@Ma.rli12,2025-07-26T18:51:08Z
Лиса и Роза красивые,ru,134,1,@МАДИНА-д3о3щ,2025-07-26T16:24:50Z
Це не законно. Я визиваю поліцію😅,ru,173,2,@АлексейЗолотухин-ж7п,2025-07-26T15:52:46Z
Не хуевый дроп,ru,104,0,@suflex_77,2025-07-26T15:20:40Z
Раньше было лучше,ru,120,0,@Anna_Korsun,2025-07-26T14:27:47Z
Блекпинк чё вернулись?,ru,135,0,@Мата-е2я,2025-07-26T11:09:51Z
"Прикольный клип,мне понравился и песня интересная)",ru,287,0,@YunaSS-1706,2025-07-26T10:09:59Z
Ну такое можно разок пофакать,ru,175,0,@PotujniyVolocyga,2025-07-26T10:07:32Z
"Песня огонь 🔥я в шоке. 
Но клип странноватый",ru,241,0,@Акулёнок52,2025-07-26T08:13:25Z
"Ну и пиздец.. Песня хороша, но клип странный",ru,237,1,@CuteM0nst3r,2025-07-26T07:54:07Z
Кошмар ну и клип. 😮Я надеюсь с людьми такова не случится 😮😮😮,ru,292,0,@Елена-т3р5ж,2025-07-26T04:16:58Z
Спайс ап ю лайф.,ru,100,0,@DanNV100,2025-07-25T18:15:56Z
100 млн❤,ru,50,7,@настэйша,2025-07-25T17:57:48Z
Давайте добьем 100 миллионов,ru,155,1,@Айжан-в8т,2025-07-25T16:00:48Z
Привет,ru,65,0,@VeganAqwdf,2025-07-25T15:56:41Z
"Джису выглядит деревянной и нелепой, исполняя эти «дерзкие» движения 🫢",ru,359,2,@_Opium,2025-07-25T15:23:24Z
С любовью из России♡♡,ru,120,3,@Badvillain_Blink_FREEFIRE_95,2025-07-25T15:06:58Z
Фу что это Каваии я не навижу лучше Эмо,ru,231,0,@rrri55,2025-07-25T13:33:02Z
"күшті, секіріңдер блинктер",ru,135,1,@nursayagoat,2025-07-25T13:28:36Z
ААААААААА Я НЕ МОГУ ПЕРЕСТАТЬ ЭТО СЛУШАТЬ ЭТО БОМБА ❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉,ru,296,0,@LUNA-NURA000,2025-07-25T13:07:00Z
фу эти кей поп говно!!!,ru,130,1,@dragon245,2025-07-25T12:48:49Z
Какая то хуита а не клип,ru,144,1,@AnnaUkolova-g9t,2025-07-25T12:11:22Z
"Невероятный клип, просто потрясный!",ru,200,0,@МаринаКанукова-н3ы,2025-07-25T11:39:37Z
второсортный едм с семплами 10й летней давности...  и это популярно так. что происходит с азиатами,ru,486,0,@vsenormalno4751,2025-07-25T10:50:26Z
"Почему все пишут что клип им не нравится, мне очень даже понравился клип, но вот только когда бились головами это мне не очень понравилось😅Но в остальном и песня и клип классные",ru,930,0,@Liana-d9f9o,2025-07-25T10:50:25Z
Привет ❤,ru,65,0,@ДашаСметанникова-р2н,2025-07-25T10:47:32Z
", Удачи вам, отличная музыка для видео, мы не можем дождаться еще таких горячих треков, как этот.",ru,496,1,@user-jp7fq4gg5n,2025-07-25T09:13:08Z
Девочки ❤,ru,70,1,@dinalalala1111,2025-07-25T08:45:18Z
Я плачу! Насколько это идеально!,ru,188,0,@Виктория-я2в6у,2025-07-25T07:47:12Z
Окрема подяка від працівників Павлоградського хімічного заводу,ru,320,0,@explayzer,2025-07-25T05:49:35Z
Охоо давно не было чего то уникального .браво,ru,249,0,@МолодойГосподин-е1й,2025-07-25T03:48:39Z
❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉😊😊😊😊😊😊😊блакпинк аилавяу,ru,115,0,@TurganErniyazova,2025-07-25T03:42:48Z
100 млн,ru,50,1,@КаусарАрыстанбек-д3б,2025-07-24T21:01:32Z
Это новая песня??,ru,118,0,@ДаринаиеёлпЭля,2025-07-24T20:07:57Z
每天的精神狀態,ja,70,0,@Doris0205,2025-10-23T09:43:17Z
我愛你，羅斯,ja,65,1,@fiorellavallejo-ve5oc,2025-10-22T23:41:15Z
1:19 なんか既視感あると思ったら浦安鉄筋家族のOPや,ja,165,0,@soooot-j1e,2025-10-21T12:16:07Z
有夠難聽，兩億多人音感出了問題。,ja,110,1,@freerichmale,2025-10-20T14:14:35Z
blackpink等你們很久了🖤💕,ja,65,0,@郭馥萱-b1r,2025-10-20T12:30:02Z
本当に！好き！！,ja,69,3,@miaz-s7b,2025-10-20T08:22:44Z
又在造神,ja,55,0,@sakashan123,2025-10-20T04:53:51Z
"你們外國人給我的電郵
每一個發電郵至我信箱，，，，
是使用他們那些第三方平台嗎

其他人發電郵給我，，相同問題

確認你們國家明星，誰使用過那些平台

確認，我全部的留言後

如果，，，
你使用他們平台，發信給我，，，

其他日本明星，，有相同問題，，

他們也使用上面那些平台，，寄信給我，

我沒回覆電子郵件，，

直接删除，，

請你們國家的明星，，全部的日本女明星或任何企業代表，，

請直接對他們垃圾平台，，訴訟，，退款，，哈，

Sorry，，
因為，，他們無視我，，我頻道規定，
任何電郵內容，，，不能存在網址，，不能有網址，，
使用SWIFT，


請直接說明問題，

如果是捐款，，需寄發銀行證明，，，
所以，，那些平台，，全部是詐騙集團

請勿使用，，^^

不要給壞人錢，


，
我沒有他們平台帳戶

如果你們已經使用5年，，起訴他們平台5年詐騙
如果你們已經使用3年，，起訴他們平台3年詐騙

明白問題嗎

包括西聯匯款，，
如果你使用西聯匯款，1年，起訴西聯銀行詐騙1年

如果你使用西聯匯款，2年，，起訴西聯銀行詐騙2年

明白問題嗎

當然，，無人收到你們國家，，任何東西

2017-2025.10.15

你們外國人，，被銀行騙子，，連續愚弄8年嗎

請到法院
起訴銀行詐騙，，，拿回錢，，^^

我沒見過你們國家的人

日本，，有一堆明星，
使用他們平台發信給我

你們被騙了，^^

我頻道四個，都有列郵件， 台灣谷歌停用任何頻道，
或停用我的Facebook 帳戶，，

沒差，，，只需確認，，有多少人使用那些垃圾平台

不要給他們那些垃圾平台錢，，


直接到法院起訴他們詐騙。

你們應該是遇到詐騙集團或黑幫
沒人見過你們國家的人，，手機上那些隱藏app架設方，，有問題，，與我無關，，沒人安裝過他們平台app，，那些電信公司，科技公司，全部是詐騙集團^^

你們遇到日本騙子，，我沒有他們平台帳戶，，
他們一直發送禮物帳戶，，贈送點數，，
那是偽通知信件，假支援信件，^^，，

所以，
外國人被綁架，人口販賣，，，與我無關，，

我沒有你們國家交友網站帳戶，其他國家，
相同問題。。

如果是外國人，直接寄信，說明問題，，

請勿委托代理平台，代理人寄信，，
我不跟代理人談話。


例如:
遊戲公司或任何企業，有財務代表，，
我不跟財物代表談話，必須老板親自寫信，
與我談，而且禁止使用代理平台，談話窗口

明星或總統，相同的，，
我沒理由跟代理人談話，，浪費我的時間。

而且必須本人親自寫信，見面地點，也必須在我家，
因為要先驗證身份，必須出現在我家門口。
^^
所以，我沒見過外國人，，
我家任何人，不能代表我，他們與我無關，
，
現在明白為什麼要驗證身份嗎，

當你跑去其他國家時，

你要支援任何外國人，，

必須注意此點，

受益人的家庭成員，他們國家任何人兄弟姐妹，
，政府，，

都與受益人無關，，必須找受益人本人，

不是本人，，一切免談，無談話必要，
也不需關心他們，

不能給任何東西。
這是支援外國人， 100%安全的方法。

支付平台，經由法院訴訟，拿回錢後，，
請一次匯款一千美元，，其他放在自己的銀行，
自己慢慢匯款，，別使用銀行代理還款。

因為，外國人，你委托政府或或任何第三方支付銀行

就會重複浪費時間，，他們連1000美元匯款都不會，
什麼狗屁支援代表",ja,5845,0,@kplayer9456,2025-10-20T01:57:23Z
"你們外國人，，目前所見的人，，不是我

連結頻道或帖子，，那是病毒

中國名單
1.王俊凱 2.薛之謙 3.阿龍遊四方 4.托哥 5.雷探長 6.谷阿莫 7.Carl Ho 卡爾 

台灣名單:
1.kid 2.小鬼 3.坤達 4.波特王 5.攝徒日記 6.阿翰po影片 7.Joeman 8.鳥屎 9.超認真少年 10.小許 11.柯震東 12.Gary 13.吃貨豪豪 14.吳慷仁 15.RJ廉傑克曼 16.王陽明 16.王佑政 17.說真話的徐某人 18.孫沁岳 19.孫生來了 20.孫安佐 21.連千毅 22.肌肉山山 23.冬星娛樂 24.宥勝
25.黃子佼 26.修杰楷 27.阿凱168 28.曾博恩 29.賀瓏 30.吳宗憲 31.哈哈台 32.爆哥 33.蔡阿嘎 34.黃豪平
35.七七老大 36.超認真少年 37.賤葆 38.陳柏霖 39.吳宜農 40.超派人生 41.Gino勁宥 42.好棒bump 43.佬K
44.香蕉哥哥 45.阿凱168 46.超派人生 47.玖壹壹 48.劉耕宏 49.草屯因仔 50.林進 51.羅志祥 52.鍾明軒 
53.台灣F4 54.呂捷 55.啾啾鞋 56.阿奇講電影 57.令狐沖爺爺 58.KH電競說書人 59.朔月 60.黃阿瑪 61.謝和玹
62.Eric 63.周湯豪 64.蕭煌奇 65.蕭敬騰 66.酷炫老師
67.andy老師 68.陳老師來了 69.劉沛 70.賀瓏 71.烏鴉TV 72.狠愛演 73.Crazy man 74.郭董懂不懂 75.杜紋澤
76.黃大謙 77.安德魯的賤聲房


包括三立，民視，華視，東森明星
不止這些，

日本名單:
1.拉斐爾 2.星野源 3.


問問，你們國家的人，，每個電郵寄件者，，見到誰

訴訟


外國人，
他們一直換人，，包括女的，不管見誰，列被告
沒關係，，一直換人，包括一堆縣市長，立委，

對嗎

我頻道有指定帳戶，，
與我帳戶不同者，，，全列被告

要去猜你們國家見誰， 太麻煩

你們又不回應，也不給照片

請直接訴訟

把假貨，全逮捕

我是受益人， 我們國家銀行截任何電郵，發給1000人，1000個人是被告。
假的慈善代表。

因為，台灣任何假貨拿走我錢， 他們可以隨便發。

不必用猜的， ，
你的匯款對象是誰，，列被告

支付平台凍結支付
銀行凍結支援，，

從第一筆記錄，，開始計算

例如，
日本政府，他們開還款帳戶，
一個銀行網站連結，，這不是證明，
他們尚未還款。

日本銀行，欠我8年，，
所以，台灣政府，看到巨額還款，，若想吃我錢，

台灣政府列被告

只要我帳戶沒收到，，他們那些明星，跟我無關，
有的連一部影片都沒。
電視台，也與我無關。

遊戲企業給的，全是我一人賺的。
毫無疑問
沒人有資格動我錢。

至於你們外國明星，如果與我朋友給的，
有相同狀況，，

相同問題，沒收到，
用同樣方式，處理問題


我們國家的人，搞玩我後，
接著拉韓國，日本，中國人加入

沒關係， 把見的人，全列被告

你們見的人，上面那些人嗎",ja,4500,0,@kplayer9456,2025-10-20T01:56:46Z
所以 所以 所以 怕人嫌😂 1:31,ja,95,0,@happywenching8065tung,2025-10-19T14:13:08Z
ㄚ得同島一命,ja,60,0,@happywenching8065tung,2025-10-19T14:11:50Z
"わたしは日本人です、彼女達はわたしに首の運動を教えてくれました、有難う！！
カムサハムニダ",ja,285,0,@ohtanichanneI,2025-10-19T09:56:22Z
這mv看起來有種説不出的詭異感。,ja,105,0,@kivenyllow3264,2025-10-18T10:36:43Z
リズハオが歌ってたから本家聞きに来た,ja,150,2,@ssssa6612,2025-10-18T07:26:10Z
黒猫 💚,ja,45,1,@milmerdaqi,2025-10-18T02:17:49Z
２０２６年３月２７日💿 ニッキー・M ２０２６年３月２７日💿 ニッキー・M ２０２６年３月２７日💿 ニッキー・M ２０２６年３月２７日💿 ニッキー・M,ja,270,1,@TayMinaj,2025-10-17T09:21:08Z
我以为是西部牛仔风格，结果是西部抽疯😂😂😂,ja,125,0,@WilsonHuang-k5g,2025-10-17T05:14:23Z
私は死んだ 🖤✨🎐🎏,ja,70,0,@milmerdaqi,2025-10-17T02:16:45Z
サクア有無シミむむ有無敷くミカエケムシクエミキイアウカイサして。からするまでには田方ださかたかささかさかささしかあら,ja,365,0,@cristoferTiago39,2025-10-17T00:48:28Z
に油脂むつ牡蠣とする。のしてください、として沼田西町惣定が吊が😮,ja,215,0,@cristoferTiago39,2025-10-17T00:48:04Z
吠え組む気美風舞良はできないです、,ja,130,0,@cristoferTiago39,2025-10-17T00:47:29Z
カフキスムシをしましたせむきせめ,ja,120,0,@cristoferTiago39,2025-10-17T00:47:17Z
跳黑色粉紅色,ja,65,0,@snake_twins0,2025-10-15T22:17:28Z
全員美人とは何事❤,ja,85,3,@ayameko9648,2025-10-15T01:56:59Z
"10.18~19不是台北市唷~~是高雄市世運主場館啦!!!
快快修正吧!!!",ja,150,1,@cage369,2025-10-14T13:38:15Z
酷剪辑,ja,50,1,@ТимурМорозов-е5е,2025-10-14T13:01:05Z
太好听了❤,ja,55,0,@Lyy-00-K6,2025-10-13T17:04:20Z
イマイチビミョ〜な新曲😑,ja,90,1,@МасахироНогучи,2025-10-13T11:26:12Z
ずっと待ってました〜この曲も最高👍,ja,135,1,@michimichi1115,2025-10-13T04:05:27Z
ヴィエじゃん,ja,70,0,@sauna-,2025-10-13T03:54:37Z
とても悪い、気に入らなかった,ja,120,0,@GabrielEdits_123,2025-10-12T20:13:42Z
Babymonster 目の他ああああああああ歩rファヴぉアもヴぉ,ja,155,0,@pdgbraga5255,2025-10-12T19:16:49Z
ヴィエみたいでクセになります,ja,120,0,@ああ-m7o7c,2025-10-12T11:39:22Z
當然是業、散兵和花子君啊❤,ja,95,2,@IrisCai-c6y,2025-10-12T06:21:30Z
為什麼要這麼誇張（我不懂）,ja,95,0,@ffkrrkkr,2025-10-11T10:47:15Z
こんなノータリンが政治家だなんて恐ろし過ぎる,ja,180,0,@maidalphard,2025-10-10T23:49:17Z
これ体育祭で流れた,ja,95,0,@勉強キャンセル界隈-1,2025-10-10T23:04:33Z
文庫請問故事武器故事,ja,85,0,@azoz-geaming,2025-10-10T17:04:29Z
罗宾😊😊,ja,45,0,@CristinafFeliz-v6g,2025-10-10T14:53:29Z
"你常常聽，而且老師也讓我們常聽我很愛聽99.9億人觀看讓們達到目標也就是達到1,000,000,000人吧加油😊🎉",ja,235,3,@alice0820324,2025-10-10T12:30:16Z
ブラックピンク,ja,70,2,@ただのインカムファン,2025-10-10T12:15:28Z
本來很擔心Jisoo的英文，結果很讓人意外！！！🖤🩷,ja,120,2,@choyoyo128,2025-10-10T12:03:01Z
やあ、これは今までで最高の音楽だ,ja,135,0,@ShshshShhshs-b7f,2025-10-09T14:37:51Z
垃圾影片,ja,55,1,@109王仲宇,2025-10-08T00:12:14Z
有人和你一起去的是不是很好❤,ja,100,0,@ROZA-s1m,2025-10-07T16:12:03Z
"訳分からん歌で草
KPOPの終焉ですねw
時代はnumber iですよ",ja,170,0,@シマウマ-g3v,2025-10-07T13:10:07Z
金智秀,ja,50,1,@李智楠-h1s,2025-10-06T15:13:40Z
金智秀,ja,50,1,@李智楠-h1s,2025-10-06T15:13:34Z
ピンクのが見つからない🫂✨️一生続くようにお願いしたよ❤I🌏✨️🫂,ja,190,1,@Abdibasid47Fuad,2025-10-05T16:08:54Z
全  𢿣 㐪 日嗨 䒘月𣸹,ja,65,0,@Ayesha-m1bh,2025-10-05T13:51:59Z
今年のアジアで1番の曲だね、ダントツで,ja,145,0,@上田勝-q3q,2025-10-05T09:26:06Z
可愛すぎる❤,ja,65,3,@北浜さゆり,2025-10-04T09:26:36Z
不了啊吃看片i你看 风哦人 饿不饿人 🎀🎀😝😝🎀,ja,125,0,@Girl_768-k7w,2025-10-03T09:50:33Z
使才有點頭表示上面的東西就這樣說只希望在日本自由行包車導遊及🎉❤🎉❤🎉❤🎉❤🎉❤,ja,185,0,@ДинараКим-ь1е,2025-10-02T17:14:54Z
好有千禧年代落D果種feel🤟🏻,ja,85,1,@ZoeyLee-e9e,2025-10-02T13:45:58Z
こんにちは🐚🐚🐚,ja,60,0,@Tishafan99,2025-10-02T07:20:00Z
こんにちは、あなたは本当にクールですね🐚🐚🐚🐚,ja,145,0,@Tishafan99,2025-10-02T07:18:00Z
你还记得当你还是学生时你跳舞的螃蟹舞,ja,125,1,@ShairinceTolentino,2025-10-02T05:58:04Z
この歌は美しい🌷🤍,ja,85,0,@OYUNKANALİİSTE,2025-09-30T12:12:55Z
リア突とか見てて何だこのぽやぽや仲良し集団って思ってたけど、これみたらなんも言えないかっこよすぎてギャップの暴力です,ja,405,0,@nrm1294,2025-09-30T01:33:55Z
テクノクイーン,ja,70,0,@ねこまんま-r6x,2025-09-29T23:26:58Z
グリーンスクリーンだと思う,ja,110,1,@Rumi-v7m,2025-09-29T16:21:44Z
"ヘッドバンド勢好きだぜー🇰🇷
リサ❤ロゼ❤ジス❤ジェニー❤俺の！みんなの!!宝物🏴‍☠️",ja,230,0,@けいいち-n9u,2025-09-28T18:06:31Z
なんか昔のビーマニにありそうな曲やな,ja,150,0,@user-lf2it8iz1v,2025-09-28T13:07:16Z
ブラック・ピンク,ja,75,0,@CRAFTecArtJapan,2025-09-28T12:32:15Z
職場で流れてたけど聴き取れなくて特定するのに時間かかった。,ja,220,0,@ttdvf,2025-09-28T07:51:26Z
而且很漂亮,ja,60,0,@NovaliFalcon,2025-09-28T03:36:35Z
ラーメン降るかじゃなく、雨カード❤,ja,130,0,@jhxkz,2025-09-27T21:37:30Z
剪辑是真的牛逼啊,ja,75,3,@Harlotte268,2025-09-27T05:21:36Z
彩英❤❤❤,ja,45,0,@聞吸5f,2025-09-26T12:32:16Z
